,Player,Pos,Team,Home/Away,Spread,REC,YDS,AVG,TD,LONG,Opponent,Player Rec Y/G,Player Rec Y/R,Player Catch / G,Player TD / G,Team TD/G,Team Points/G,Team Rush Avg.,Team RUSH TD/G,Team Rush Att/G,Team Rush Yards/G,Team Passing  Pct.,Team Passing Yards/Att,Team Passing TD / G,Team INT/G,Team Passing Att/G,Team Passing Yards/G,Team Total Yards/Play,Team Total Yards/G,Opp TD/G,Opp Points/G,Opp Rush Avg.,Opp Rush TD/ G,Opp Rush Att/G,Opp Rush Yards/G,Opp Passing Pct.,Opp Passing Yards/Att,Opp Passing Att/G,Opp Passing Yards/G,Opp Passing Comp / G,Opp Passing TDs /G,Opp INT / G,Opp Total Yards/Play,Opp Total Yards/G,Opp 3rd Down Conversion %,Opp Sacks/G,Opp Passes Defended/G
241,Nolan Ray,RB,Maryland,1,-10.5,1,18,18.0,0,18,Northwestern,6.3,6.9,0.9166666666666666,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
242,Dylan Wade,TE,Maryland,1,-10.5,1,17,17.0,0,17,Northwestern,31.2,12.9,2.416666666666667,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
243,Roman Hemby,RB,Maryland,1,-10.5,2,1,0.5,0,5,Northwestern,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.166666666666667,26.3,4.0,1.833333333333333,32.5,129.92,62.7,7.1,32.6,231.8,20.41666666666667,1.25,0.8333333333333334,5.56,361.8,40.38,1.92,4.58
244,Kaden Prather,WR,Maryland,1,6.5,9,111,12.3,0,33,USC,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
245,Octavian Smith Jr.,WR,Maryland,1,6.5,8,84,10.5,1,27,USC,28.6,10.5,2.727272727272727,0.1818181818181818,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
246,Tai Felton,WR,Maryland,1,6.5,9,84,9.3,1,18,USC,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
247,Roman Hemby,RB,Maryland,1,6.5,6,52,8.7,0,19,USC,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
248,Dylan Wade,TE,Maryland,1,6.5,4,26,6.5,0,16,USC,31.2,12.9,2.416666666666667,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
249,Nolan Ray,RB,Maryland,1,6.5,1,10,10.0,0,10,USC,6.3,6.9,0.9166666666666666,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
250,Preston Howard,TE,Maryland,1,6.5,2,6,3.0,0,4,USC,17.2,7.9,2.181818181818182,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.923076923076923,24.1,4.54,1.461538461538461,31.08,141.23,67.7,7.0,33.6,235.8,22.76923076923077,1.153846153846154,0.9230769230769231,5.83,377.1,33.53,1.62,4.31
251,Tai Felton,WR,Maryland,0,5.5,9,104,11.6,0,26,Minnesota,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
252,Shaleak Knotts,WR,Maryland,0,5.5,2,70,35.0,1,49,Minnesota,13.4,14.6,0.9166666666666666,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
253,Octavian Smith Jr.,WR,Maryland,0,5.5,4,51,12.8,0,26,Minnesota,28.6,10.5,2.727272727272727,0.1818181818181818,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
254,Dylan Wade,TE,Maryland,0,5.5,2,28,14.0,0,16,Minnesota,31.2,12.9,2.416666666666667,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
255,Kaden Prather,WR,Maryland,0,5.5,2,26,13.0,0,15,Minnesota,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
256,Nolan Ray,RB,Maryland,0,5.5,1,16,16.0,0,16,Minnesota,6.3,6.9,0.9166666666666666,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
257,Preston Howard,TE,Maryland,0,5.5,2,16,8.0,0,13,Minnesota,17.2,7.9,2.181818181818182,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
258,Roman Hemby,RB,Maryland,0,5.5,2,8,4.0,0,5,Minnesota,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
259,DeJuan Williams,RB,Maryland,0,5.5,1,2,2.0,0,2,Minnesota,0.7,2.0,0.3333333333333333,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.923076923076923,16.9,3.5,1.076923076923077,31.31,109.62,59.0,6.1,28.7,176.1,16.92307692307692,0.8461538461538461,1.307692307692308,4.76,285.7,38.95,2.15,5.85
260,Tai Felton,WR,Maryland,0,24.0,7,72,10.3,0,34,Oregon,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
261,Octavian Smith Jr.,WR,Maryland,0,24.0,5,46,9.2,1,21,Oregon,28.6,10.5,2.727272727272727,0.1818181818181818,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
262,Shaleak Knotts,WR,Maryland,0,24.0,2,28,14.0,0,27,Oregon,13.4,14.6,0.9166666666666666,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
263,Preston Howard,TE,Maryland,0,24.0,2,22,11.0,0,13,Oregon,17.2,7.9,2.181818181818182,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
264,Kaden Prather,WR,Maryland,0,24.0,2,16,8.0,0,10,Oregon,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
265,Dylan Wade,TE,Maryland,0,24.0,1,11,11.0,0,11,Oregon,31.2,12.9,2.416666666666667,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
266,Roman Hemby,RB,Maryland,0,24.0,3,11,3.7,0,7,Oregon,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.285714285714286,19.4,4.14,1.142857142857143,31.43,130.0,55.7,6.2,30.0,185.9,16.71428571428572,1.071428571428571,0.8571428571428571,5.14,315.9,33.7,2.86,5.36
267,Dylan Wade,TE,Maryland,1,-4.5,7,92,13.1,0,44,Rutgers,31.2,12.9,2.416666666666667,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
268,Kaden Prather,WR,Maryland,1,-4.5,5,76,15.2,0,28,Rutgers,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
269,Tai Felton,WR,Maryland,1,-4.5,6,61,10.2,1,17,Rutgers,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
270,Roman Hemby,RB,Maryland,1,-4.5,5,59,11.8,0,32,Rutgers,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
271,Octavian Smith Jr.,WR,Maryland,1,-4.5,3,26,8.7,0,12,Rutgers,28.6,10.5,2.727272727272727,0.1818181818181818,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
272,Preston Howard,TE,Maryland,1,-4.5,3,15,5.0,0,7,Rutgers,17.2,7.9,2.181818181818182,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
273,Nolan Ray,RB,Maryland,1,-4.5,3,6,2.0,0,6,Rutgers,6.3,6.9,0.9166666666666666,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,3.384615384615385,25.4,5.21,2.0,31.23,162.77,60.0,7.0,32.8,231.1,19.69230769230769,1.384615384615385,0.6153846153846154,6.15,393.8,43.1,1.69,4.54
274,Tai Felton,WR,Maryland,1,4.5,6,57,9.5,2,13,Iowa,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
275,Roman Hemby,RB,Maryland,1,4.5,5,31,6.2,0,14,Iowa,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
276,Kaden Prather,WR,Maryland,1,4.5,3,20,6.7,0,10,Iowa,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
277,Preston Howard,TE,Maryland,1,4.5,2,12,6.0,0,7,Iowa,17.2,7.9,2.181818181818182,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
278,Shaleak Knotts,WR,Maryland,1,4.5,1,9,9.0,0,9,Iowa,13.4,14.6,0.9166666666666666,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,2.076923076923077,17.8,3.69,0.3076923076923077,31.23,115.31,61.9,6.3,32.3,203.1,20.0,1.538461538461539,1.230769230769231,5.01,318.4,36.42,2.23,4.54
279,Tai Felton,WR,Maryland,0,26.5,4,27,6.8,0,16,Penn State,93.7,11.7,8.0,0.75,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
280,Kaden Prather,WR,Maryland,0,26.5,1,25,25.0,1,25,Penn State,52.0,11.1,4.666666666666667,0.3333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
281,Roman Hemby,RB,Maryland,0,26.5,3,20,6.7,0,16,Penn State,22.8,6.8,3.333333333333333,0.08333333333333333,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
282,Dylan Wade,TE,Maryland,0,26.5,2,17,8.5,0,11,Penn State,31.2,12.9,2.416666666666667,0.1666666666666667,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
283,Preston Howard,TE,Maryland,0,26.5,2,12,6.0,0,10,Penn State,17.2,7.9,2.181818181818182,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
284,Nolan Ray,RB,Maryland,0,26.5,1,10,10.0,0,10,Penn State,6.3,6.9,0.9166666666666666,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
285,Leon Haughton Jr.,TE,Maryland,0,26.5,1,2,2.0,0,2,Penn State,1.4,5.5,0.25,0.0,3.0,23.7,3.58,1.25,30.83,110.42,63.8,6.7,1.75,1.166666666666667,41.2,275.7,5.36,386.1,1.75,16.5,3.05,0.625,33.38,101.88,60.0,6.5,29.7,192.9,17.8125,1.125,1.25,4.67,294.8,37.16,2.75,4.5
286,Michael Masunas,TE,Michigan State,1,-11.5,2,29,14.5,0,22,Florida Atlantic,9.3,9.3,1.0,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.666666666666667,30.3,4.89,1.5,37.5,183.5,55.8,7.4,31.5,233.2,17.58333333333333,2.083333333333333,0.9166666666666666,6.04,416.7,37.04,1.42,4.5
287,Aziah Johnson,WR,Michigan State,1,-11.5,1,22,22.0,0,22,Florida Atlantic,23.0,17.3,1.333333333333333,0.1666666666666667,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.666666666666667,30.3,4.89,1.5,37.5,183.5,55.8,7.4,31.5,233.2,17.58333333333333,2.083333333333333,0.9166666666666666,6.04,416.7,37.04,1.42,4.5
288,Alante Brown,WR,Michigan State,1,-11.5,1,15,15.0,0,15,Florida Atlantic,5.0,10.0,0.5,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.666666666666667,30.3,4.89,1.5,37.5,183.5,55.8,7.4,31.5,233.2,17.58333333333333,2.083333333333333,0.9166666666666666,6.04,416.7,37.04,1.42,4.5
289,Jack Velling,TE,Michigan State,1,-11.5,1,15,15.0,0,15,Florida Atlantic,34.3,11.4,3.0,0.08333333333333333,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.666666666666667,30.3,4.89,1.5,37.5,183.5,55.8,7.4,31.5,233.2,17.58333333333333,2.083333333333333,0.9166666666666666,6.04,416.7,37.04,1.42,4.5
290,Nick Marsh,WR,Michigan State,1,-11.5,1,11,11.0,0,11,Florida Atlantic,59.0,15.8,3.727272727272727,0.2727272727272727,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.666666666666667,30.3,4.89,1.5,37.5,183.5,55.8,7.4,31.5,233.2,17.58333333333333,2.083333333333333,0.9166666666666666,6.04,416.7,37.04,1.42,4.5
291,Nick Marsh,WR,Michigan State,0,7.5,8,194,24.3,1,77,Maryland,59.0,15.8,3.727272727272727,0.2727272727272727,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
292,Jaron Glover,WR,Michigan State,0,7.5,6,84,14.0,1,34,Maryland,21.3,12.8,1.666666666666667,0.2222222222222222,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
293,Jack Velling,TE,Michigan State,0,7.5,3,25,8.3,0,10,Maryland,34.3,11.4,3.0,0.08333333333333333,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
294,Antonio Gates Jr.,WR,Michigan State,0,7.5,1,7,7.0,0,7,Maryland,24.5,12.3,2.0,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,3.666666666666667,30.4,3.84,1.583333333333333,35.58,136.75,62.5,7.5,32.0,241.3,20.0,1.833333333333333,0.75,5.59,378.1,40.12,1.17,2.75
295,Jack Velling,TE,Michigan State,0,4.5,6,77,12.8,0,21,Boston College,34.3,11.4,3.0,0.08333333333333333,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,2.692307692307693,23.8,3.62,1.230769230769231,31.77,114.92,61.5,7.2,33.9,245.8,20.84615384615385,1.307692307692308,1.307692307692308,5.49,360.7,36.36,2.39,4.69
296,Aziah Johnson,WR,Michigan State,0,4.5,3,59,19.7,0,26,Boston College,23.0,17.3,1.333333333333333,0.1666666666666667,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,2.692307692307693,23.8,3.62,1.230769230769231,31.77,114.92,61.5,7.2,33.9,245.8,20.84615384615385,1.307692307692308,1.307692307692308,5.49,360.7,36.36,2.39,4.69
297,Michael Masunas,TE,Michigan State,0,4.5,1,3,3.0,0,3,Boston College,9.3,9.3,1.0,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,2.692307692307693,23.8,3.62,1.230769230769231,31.77,114.92,61.5,7.2,33.9,245.8,20.84615384615385,1.307692307692308,1.307692307692308,5.49,360.7,36.36,2.39,4.69
298,Jaron Glover,WR,Michigan State,1,23.0,4,53,13.3,1,24,Ohio State,21.3,12.8,1.666666666666667,0.2222222222222222,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,1.5,12.9,2.65,0.8125,33.13,87.63,60.4,6.0,27.6,167.0,16.6875,0.625,0.625,4.19,254.6,35.09,3.31,4.63
299,Nick Marsh,WR,Michigan State,1,23.0,2,30,15.0,0,25,Ohio State,59.0,15.8,3.727272727272727,0.2727272727272727,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,1.5,12.9,2.65,0.8125,33.13,87.63,60.4,6.0,27.6,167.0,16.6875,0.625,0.625,4.19,254.6,35.09,3.31,4.63
300,Brennan Parachek,TE,Michigan State,1,23.0,2,27,13.5,0,19,Ohio State,5.3,7.9,0.6666666666666666,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,1.5,12.9,2.65,0.8125,33.13,87.63,60.4,6.0,27.6,167.0,16.6875,0.625,0.625,4.19,254.6,35.09,3.31,4.63
301,Jack Velling,TE,Michigan State,1,23.0,1,26,26.0,0,26,Ohio State,34.3,11.4,3.0,0.08333333333333333,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,1.5,12.9,2.65,0.8125,33.13,87.63,60.4,6.0,27.6,167.0,16.6875,0.625,0.625,4.19,254.6,35.09,3.31,4.63
302,Jaelen Smith,WR,Michigan State,1,23.0,1,16,16.0,0,16,Ohio State,5.3,16.0,0.3333333333333333,0.0,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,1.5,12.9,2.65,0.8125,33.13,87.63,60.4,6.0,27.6,167.0,16.6875,0.625,0.625,4.19,254.6,35.09,3.31,4.63
303,Aziah Johnson,WR,Michigan State,1,23.0,2,14,7.0,0,15,Ohio State,23.0,17.3,1.333333333333333,0.1666666666666667,2.083333333333333,19.3,3.51,0.9166666666666666,32.83,115.33,60.1,7.4,1.083333333333333,1.0,29.4,218.1,5.36,333.4,1.5,12.9,2.65,0.8125,33.13,87.63,60.4,6.0,27.6,167.0,16.6875,0.625,0.625,4.19,254.6,35.09,3.31,4.63
